subgraph_id,seed_account,contains_laundering,num_nodes,num_edges,in_degree_seed,out_degree_seed,fan_out_ratio,density,average_degree,num_terminal_sinks,total_transaction_value,max_transaction_value,velocity_tph,velocity_vph,graphml_path
IBM_NEG_0403,B135104_80D5C9120,0,1,4,4,4,1.0,0.0,8.0,0,2488439.26,1244082.16,0.0556,34561.66,data\ibm_graphs\IBM_NEG_0403.graphml
IBM_NEG_0404,B33539_80180FD10,0,1,2,2,2,1.0,0.0,4.0,0,96.22,48.11,0.0278,1.34,data\ibm_graphs\IBM_NEG_0404.graphml
IBM_NEG_0405,B33624_80B6048A0,0,1,2,2,2,1.0,0.0,4.0,0,4090.92,2045.46,0.0278,56.82,data\ibm_graphs\IBM_NEG_0405.graphml
IBM_NEG_0406,B134117_80CA1FF10,0,8,41,8,2,0.25,0.7321,10.25,4,26241372.76,10273840.05,0.5694,364463.51,data\ibm_graphs\IBM_NEG_0406.graphml
IBM_NEG_0407,B20898_80988CC90,0,1,4,4,4,1.0,0.0,8.0,0,12414484.82,6207230.22,0.0556,172423.4,data\ibm_graphs\IBM_NEG_0407.graphml
IBM_NEG_0408,B33766_8068FA710,0,2,4,0,2,2.0,2.0,4.0,0,6710.32,3267.73,0.0556,93.2,data\ibm_graphs\IBM_NEG_0408.graphml
IBM_NEG_0409,B22758_801C619B0,0,4,15,2,4,2.0,1.25,7.5,0,6408174.63,2515199.36,0.2083,89002.43,data\ibm_graphs\IBM_NEG_0409.graphml
IBM_NEG_0410,B7_807685320,0,1,4,4,4,1.0,0.0,8.0,0,24976659.44,12488319.43,0.0556,346898.05,data\ibm_graphs\IBM_NEG_0410.graphml
IBM_NEG_0411,B4766_80A391D10,0,22,90,8,12,1.5,0.1948,8.1818,10,6968873.4,3869385.45,1.25,96789.91,data\ibm_graphs\IBM_NEG_0411.graphml
IBM_NEG_0412,B34215_80C9DF190,0,555,1132,10,2,0.2,0.0037,4.0793,543,12618668577.03,5862450542.14,15.7222,175259285.79,data\ibm_graphs\IBM_NEG_0412.graphml
IBM_NEG_0413,B16031_80FE79D40,0,7,25,4,6,1.5,0.5952,7.1429,1,2874718.99,1253634.52,0.3472,39926.65,data\ibm_graphs\IBM_NEG_0413.graphml
IBM_NEG_0414,B37089_80A677050,0,1,2,2,2,1.0,0.0,4.0,0,12078.82,6039.41,0.0278,167.76,data\ibm_graphs\IBM_NEG_0414.graphml
IBM_NEG_0415,B13037_8021DB810,1,9604,19995,2,4,2.0,0.0002,4.1639,9590,12655204498.38,1615849280.83,277.7083,175766729.14,data\ibm_graphs\IBM_NEG_0415.graphml
IBM_NEG_0416,B137218_80E868EB0,1,1200,2523,14,10,0.7143,0.0018,4.205,1185,1369523742.4,596086808.63,35.0417,19021163.09,data\ibm_graphs\IBM_NEG_0416.graphml
IBM_NEG_0417,B15_80ADBBCE0,0,4,24,4,8,2.0,2.0,12.0,0,354980.24,168599.45,0.3333,4930.28,data\ibm_graphs\IBM_NEG_0417.graphml
IBM_NEG_0418,B45862_81361BF00,0,1,2,2,2,1.0,0.0,4.0,0,33398.94,16699.47,0.0278,463.87,data\ibm_graphs\IBM_NEG_0418.graphml
IBM_NEG_0419,B5365_802DCF3E0,1,5851,12028,0,8,8.0,0.0004,4.1114,5838,7279255897.89,825807854.75,167.0556,101100776.36,data\ibm_graphs\IBM_NEG_0419.graphml
IBM_NEG_0420,B338640_80E5C5190,0,1,2,2,2,1.0,0.0,4.0,0,12238.02,6119.01,0.0278,169.97,data\ibm_graphs\IBM_NEG_0420.graphml
IBM_NEG_0421,B27755_80A9D2D20,0,1,2,2,2,1.0,0.0,4.0,0,2923.74,1461.87,0.0278,40.61,data\ibm_graphs\IBM_NEG_0421.graphml
IBM_NEG_0422,B111425_8087E89F0,0,2,6,0,4,4.0,3.0,6.0,0,1628.52,704.62,0.0833,22.62,data\ibm_graphs\IBM_NEG_0422.graphml
IBM_NEG_0423,B15231_80D480CA0,0,11,45,2,6,3.0,0.4091,8.1818,1,2843451.5,1052986.0,0.625,39492.38,data\ibm_graphs\IBM_NEG_0423.graphml
IBM_NEG_0424,B7042_80B29DD70,0,14,54,8,4,0.5,0.2967,7.7143,5,5958975.63,2492626.13,0.75,82763.55,data\ibm_graphs\IBM_NEG_0424.graphml
IBM_NEG_0425,B26463_80DEFFF00,1,12797,54214,4,2,0.5,0.0003,8.4729,4999,29716797337.51,825807854.75,752.9722,412733296.35,data\ibm_graphs\IBM_NEG_0425.graphml
IBM_NEG_0426,B39678_80EACB9E0,0,1,2,2,2,1.0,0.0,4.0,0,170002.62,85001.31,0.0278,2361.15,data\ibm_graphs\IBM_NEG_0426.graphml
IBM_NEG_0427,B10709_807B9DA40,0,86,317,2,4,2.0,0.0434,7.3721,6,65777096.72,26910801.18,4.4028,913570.79,data\ibm_graphs\IBM_NEG_0427.graphml
IBM_NEG_0428,B20226_811998020,0,1,2,2,2,1.0,0.0,4.0,0,42.62,21.31,0.0278,0.59,data\ibm_graphs\IBM_NEG_0428.graphml
IBM_NEG_0429,B218783_8074C7390,0,1,4,4,4,1.0,0.0,8.0,0,334496.68,165362.54,0.0556,4645.79,data\ibm_graphs\IBM_NEG_0429.graphml
IBM_NEG_0430,B116843_8063A10E0,0,12,48,2,8,4.0,0.3636,8.0,3,736664664.29,340247279.13,0.6667,10231453.67,data\ibm_graphs\IBM_NEG_0430.graphml
IBM_NEG_0431,B2439_80324DC10,0,1,2,2,2,1.0,0.0,4.0,0,16443.48,8221.74,0.0278,228.38,data\ibm_graphs\IBM_NEG_0431.graphml
IBM_NEG_0432,B48526_811D7C6A0,0,2,8,2,6,3.0,4.0,8.0,0,871062.06,327082.08,0.1111,12098.08,data\ibm_graphs\IBM_NEG_0432.graphml
IBM_NEG_0433,B320399_8076CCD70,0,1,2,2,2,1.0,0.0,4.0,0,15119.66,7559.83,0.0278,210.0,data\ibm_graphs\IBM_NEG_0433.graphml
IBM_NEG_0434,B21813_811A31180,0,1,2,2,2,1.0,0.0,4.0,0,1577734.48,788867.24,0.0278,21912.98,data\ibm_graphs\IBM_NEG_0434.graphml
IBM_NEG_0435,B122545_80A8812A0,0,1,2,2,2,1.0,0.0,4.0,0,88.32,44.16,0.0278,1.23,data\ibm_graphs\IBM_NEG_0435.graphml
IBM_NEG_0436,B34266_813118800,0,1,2,2,2,1.0,0.0,4.0,0,758.12,379.06,0.0278,10.53,data\ibm_graphs\IBM_NEG_0436.graphml
IBM_NEG_0437,B17400_80C548680,0,21,89,14,4,0.2857,0.2119,8.4762,8,4991207.57,716372.9,1.2361,69322.33,data\ibm_graphs\IBM_NEG_0437.graphml
IBM_NEG_0438,B339573_80EADBF00,0,1,2,2,2,1.0,0.0,4.0,0,9123.16,4561.58,0.0278,126.71,data\ibm_graphs\IBM_NEG_0438.graphml
IBM_NEG_0439,B15747_80F95BC50,0,1,2,2,2,1.0,0.0,4.0,0,2206.1,1103.05,0.0278,30.64,data\ibm_graphs\IBM_NEG_0439.graphml
IBM_NEG_0440,B243614_8109B5130,0,1,2,2,2,1.0,0.0,4.0,0,105.9,52.95,0.0278,1.47,data\ibm_graphs\IBM_NEG_0440.graphml
IBM_NEG_0441,B119880_8147FDB90,0,1,2,2,2,1.0,0.0,4.0,0,157427.94,78713.97,0.0278,2186.5,data\ibm_graphs\IBM_NEG_0441.graphml
IBM_NEG_0442,B53744_8140DD571,0,1,4,4,4,1.0,0.0,8.0,0,15.94,7.97,0.0556,0.22,data\ibm_graphs\IBM_NEG_0442.graphml
IBM_NEG_0443,B33759_80CB26E70,0,1,4,4,4,1.0,0.0,8.0,0,17166503.18,8582972.4,0.0556,238423.66,data\ibm_graphs\IBM_NEG_0443.graphml
IBM_NEG_0444,B249118_812222040,0,22,73,10,2,0.2,0.158,6.6364,7,5349714.67,1048680.51,1.0139,74301.59,data\ibm_graphs\IBM_NEG_0444.graphml
IBM_NEG_0445,B248857_811C3EBF0,0,12,42,6,2,0.3333,0.3182,7.0,6,833153.58,199090.8,0.5833,11571.58,data\ibm_graphs\IBM_NEG_0445.graphml
IBM_NEG_0446,B138335_80E287E70,0,58,224,10,18,1.8,0.0678,7.7241,33,58825068.91,10194617.3,3.1111,817014.85,data\ibm_graphs\IBM_NEG_0446.graphml
IBM_NEG_0447,B21387_801349880,0,44,168,2,22,11.0,0.0888,7.6364,22,208103031.06,58155418.58,2.3333,2890319.88,data\ibm_graphs\IBM_NEG_0447.graphml
IBM_NEG_0448,B238387_811AF5F60,0,2,12,4,10,2.5,6.0,12.0,0,183693.14,72482.76,0.1667,2551.29,data\ibm_graphs\IBM_NEG_0448.graphml
IBM_NEG_0449,B19542_807606340,0,10,27,4,2,0.5,0.3,5.4,3,7364254.82,3440444.41,0.375,102281.32,data\ibm_graphs\IBM_NEG_0449.graphml
IBM_NEG_0450,B216645_8081B0C30,0,2,6,0,2,2.0,3.0,6.0,0,142248.12,70824.2,0.0833,1975.67,data\ibm_graphs\IBM_NEG_0450.graphml
IBM_NEG_0451,B3229_805A9C7B0,0,21,57,6,14,2.3333,0.1357,5.4286,12,6714147.19,1419899.0,0.7917,93252.04,data\ibm_graphs\IBM_NEG_0451.graphml
IBM_NEG_0452,B344042_810CDBF80,0,2,6,0,2,2.0,3.0,6.0,0,14629.8,7254.71,0.0833,203.19,data\ibm_graphs\IBM_NEG_0452.graphml
IBM_NEG_0453,B3149_80B41C450,0,28,115,12,10,0.8333,0.1521,8.2143,5,3561244.18,569354.0,1.5972,49461.72,data\ibm_graphs\IBM_NEG_0453.graphml
IBM_NEG_0454,B124_813755AD1,0,13,54,12,18,1.5,0.3462,8.3077,7,887.42,140.75,0.75,12.33,data\ibm_graphs\IBM_NEG_0454.graphml
IBM_NEG_0455,B348635_811F33820,0,1,2,2,2,1.0,0.0,4.0,0,3876.44,1938.22,0.0278,53.84,data\ibm_graphs\IBM_NEG_0455.graphml
IBM_NEG_0456,B149030_812AAC330,0,12,56,6,6,1.0,0.4242,9.3333,2,8003426.5,5015383.04,0.7778,111158.7,data\ibm_graphs\IBM_NEG_0456.graphml
IBM_NEG_0457,B21575_801A89280,0,8,42,6,2,0.3333,0.75,10.5,2,16828422.97,5944996.82,0.5833,233728.1,data\ibm_graphs\IBM_NEG_0457.graphml
IBM_NEG_0458,B1916_80281B730,1,5847,12018,6,8,1.3333,0.0004,4.1108,5834,7280658968.59,825807854.75,166.9167,101120263.45,data\ibm_graphs\IBM_NEG_0458.graphml
IBM_NEG_0459,B316821_8061ABC50,0,1,2,2,2,1.0,0.0,4.0,0,191155.84,95577.92,0.0278,2654.94,data\ibm_graphs\IBM_NEG_0459.graphml
IBM_NEG_0460,B21884_80812A400,1,2117,8954,10,8,0.8,0.002,8.4591,819,5852275577.49,1397665064.97,124.3611,81281605.24,data\ibm_graphs\IBM_NEG_0460.graphml
IBM_NEG_0461,B48526_81240F7B0,0,9,29,2,2,1.0,0.4028,6.4444,1,2909601.49,1070143.17,0.4028,40411.13,data\ibm_graphs\IBM_NEG_0461.graphml
IBM_NEG_0462,B33301_80CCA5630,0,1,2,2,2,1.0,0.0,4.0,0,3463.76,1731.88,0.0278,48.11,data\ibm_graphs\IBM_NEG_0462.graphml
IBM_NEG_0463,B9482_80D32DBE0,1,21530,91217,6,2,0.3333,0.0002,8.4735,8509,85618490224.13,6864834129.45,1266.9028,1189145697.56,data\ibm_graphs\IBM_NEG_0463.graphml
IBM_NEG_0464,B29685_80C5A42F0,0,19,77,2,6,3.0,0.2251,8.1053,6,14945864.67,5059286.46,1.0694,207581.45,data\ibm_graphs\IBM_NEG_0464.graphml
IBM_NEG_0465,B13659_80594ADF0,0,1,2,2,2,1.0,0.0,4.0,0,53366431.92,26683215.96,0.0278,741200.44,data\ibm_graphs\IBM_NEG_0465.graphml
IBM_NEG_0466,B1024_800DA99A0,0,86,310,10,40,4.0,0.0424,7.2093,36,121194009.64,39484229.54,4.3056,1683250.13,data\ibm_graphs\IBM_NEG_0466.graphml
IBM_NEG_0467,B2385_80932D010,0,28,108,12,2,0.1667,0.1429,7.7143,12,153438036.73,91388344.51,1.5,2131083.84,data\ibm_graphs\IBM_NEG_0467.graphml
IBM_NEG_0468,B316346_805F1FD80,0,1,2,2,2,1.0,0.0,4.0,0,20965.36,10482.68,0.0278,291.19,data\ibm_graphs\IBM_NEG_0468.graphml
IBM_NEG_0469,B1_808BA5C50,0,14,56,0,4,4.0,0.3077,8.0,1,21022244.04,7516535.99,0.7778,291975.61,data\ibm_graphs\IBM_NEG_0469.graphml
IBM_NEG_0470,B232154_80BC23A20,0,1,4,4,4,1.0,0.0,8.0,0,2974.0,1477.32,0.0556,41.31,data\ibm_graphs\IBM_NEG_0470.graphml
IBM_NEG_0471,B354361_814683CD1,0,1,2,2,2,1.0,0.0,4.0,0,0.11,0.05,0.0278,0.0,data\ibm_graphs\IBM_NEG_0471.graphml
IBM_NEG_0472,B318948_807162F70,0,2,4,0,2,2.0,2.0,4.0,0,1940931.02,969841.72,0.0556,26957.38,data\ibm_graphs\IBM_NEG_0472.graphml
IBM_NEG_0473,B35520_80D6CCF10,1,399,891,10,12,1.2,0.0056,4.4662,373,1108579788.11,376938509.23,12.375,15396941.5,data\ibm_graphs\IBM_NEG_0473.graphml
IBM_NEG_0474,B23691_80A8D7210,0,1,2,2,2,1.0,0.0,4.0,0,9753.08,4876.54,0.0278,135.46,data\ibm_graphs\IBM_NEG_0474.graphml
IBM_NEG_0475,B4766_80239BD80,0,1,4,4,4,1.0,0.0,8.0,0,2697937.94,1348963.26,0.0556,37471.36,data\ibm_graphs\IBM_NEG_0475.graphml
IBM_NEG_0476,B29788_8076C3110,0,23,95,12,8,0.6667,0.1877,8.2609,9,28142697.03,5156674.07,1.3194,390870.79,data\ibm_graphs\IBM_NEG_0476.graphml
IBM_NEG_0477,B17327_800E2F030,0,2,10,2,6,3.0,5.0,10.0,0,91299.0,45077.18,0.1389,1268.04,data\ibm_graphs\IBM_NEG_0477.graphml
IBM_NEG_0478,B13029_805E86600,1,2184,8957,10,2,0.2,0.0019,8.2024,889,450194403697.81,27164201782.49,124.4028,6252700051.36,data\ibm_graphs\IBM_NEG_0478.graphml
IBM_NEG_0479,B239604_80EE120D0,1,2696,11187,6,4,0.6667,0.0015,8.299,1033,6383005515.17,1419266578.41,155.375,88652854.38,data\ibm_graphs\IBM_NEG_0479.graphml
IBM_NEG_0480,B1024_8075CCAF0,0,6,29,14,2,0.1429,0.9667,9.6667,1,1202967.36,296803.12,0.4028,16707.88,data\ibm_graphs\IBM_NEG_0480.graphml
IBM_NEG_0481,B214529_805EA5850,0,1,4,4,4,1.0,0.0,8.0,0,2929986.04,1464443.31,0.0556,40694.25,data\ibm_graphs\IBM_NEG_0481.graphml
IBM_NEG_0482,B3489_80205B940,0,7,34,2,12,6.0,0.8095,9.7143,0,1432757.4,651558.23,0.4722,19899.41,data\ibm_graphs\IBM_NEG_0482.graphml
IBM_NEG_0483,B21174_8102A87A0,0,1,2,2,2,1.0,0.0,4.0,0,30.54,15.27,0.0278,0.42,data\ibm_graphs\IBM_NEG_0483.graphml
IBM_NEG_0484,B410_80B5C47C0,1,12804,54241,16,2,0.125,0.0003,8.4725,5002,29718797198.95,825807854.75,753.3472,412761072.21,data\ibm_graphs\IBM_NEG_0484.graphml
IBM_NEG_0485,B339181_80FC961B0,0,1,2,2,2,1.0,0.0,4.0,0,17945.2,8972.6,0.0278,249.24,data\ibm_graphs\IBM_NEG_0485.graphml
IBM_NEG_0486,B338824_80E3A68B0,0,1,2,2,2,1.0,0.0,4.0,0,71549.94,35774.97,0.0278,993.75,data\ibm_graphs\IBM_NEG_0486.graphml
IBM_NEG_0487,B28733_80A885520,1,21547,91296,8,6,0.75,0.0002,8.4741,8518,85628222150.5,6864834129.45,1268.0,1189280863.2,data\ibm_graphs\IBM_NEG_0487.graphml
IBM_NEG_0488,B10_8030ADE30,0,5,15,4,8,2.0,0.75,6.0,1,129169.89,58116.54,0.2083,1794.03,data\ibm_graphs\IBM_NEG_0488.graphml
IBM_NEG_0489,B14325_80C7A0600,0,1,2,2,2,1.0,0.0,4.0,0,4877.54,2438.77,0.0278,67.74,data\ibm_graphs\IBM_NEG_0489.graphml
IBM_NEG_0490,B244192_8115CB540,0,19,69,12,4,0.3333,0.2018,7.2632,8,32897283.12,3341677.92,0.9583,456906.71,data\ibm_graphs\IBM_NEG_0490.graphml
IBM_NEG_0491,B22758_811A91AE0,1,12801,54238,10,12,1.2,0.0003,8.474,4999,29717822781.08,825807854.75,753.3056,412747538.63,data\ibm_graphs\IBM_NEG_0491.graphml
IBM_NEG_0492,B210261_80410DA20,0,21,78,6,8,1.3333,0.1857,7.4286,9,699778248.16,140185365.49,1.0833,9719142.34,data\ibm_graphs\IBM_NEG_0492.graphml
IBM_NEG_0493,B15040_80BCBFF70,1,9605,20025,8,10,1.25,0.0002,4.1697,9590,12656954180.6,1615849280.83,278.125,175791030.29,data\ibm_graphs\IBM_NEG_0493.graphml
IBM_NEG_0494,B2385_8023677B0,0,69,226,10,20,2.0,0.0482,6.5507,30,75539567.95,13839202.22,3.1389,1049160.67,data\ibm_graphs\IBM_NEG_0494.graphml
IBM_NEG_0495,B217641_806B9D700,0,13,43,2,2,1.0,0.2756,6.6154,6,593941111.42,286995337.41,0.5972,8249182.1,data\ibm_graphs\IBM_NEG_0495.graphml
IBM_NEG_0496,B19593_80BE709A0,1,1054,2158,4,8,2.0,0.0019,4.0949,1049,3508932207.83,679797968.71,29.9722,48735169.55,data\ibm_graphs\IBM_NEG_0496.graphml
IBM_NEG_0497,B13265_8062C4110,1,5852,12050,12,20,1.6667,0.0004,4.1183,5835,7349203159.32,825807854.75,167.3611,102072266.1,data\ibm_graphs\IBM_NEG_0497.graphml
IBM_NEG_0498,B10232_81365E430,0,3,14,8,2,0.25,2.3333,9.3333,0,11017.34,1523.99,0.1944,153.02,data\ibm_graphs\IBM_NEG_0498.graphml
IBM_NEG_0499,B118_80EF1D3A0,0,40,145,10,8,0.8,0.0929,7.25,14,15380932.76,4481500.0,2.0139,213624.07,data\ibm_graphs\IBM_NEG_0499.graphml
IBM_NEG_0500,B211_80D5B8E00,1,376,800,4,4,1.0,0.0057,4.2553,366,1096490244.24,376938509.23,11.1111,15229031.17,data\ibm_graphs\IBM_NEG_0500.graphml
IBM_NEG_0501,B20_8026775E0,0,44,187,12,14,1.1667,0.0988,8.5,13,70407140.8,27518475.41,2.5972,977876.96,data\ibm_graphs\IBM_NEG_0501.graphml
IBM_NEG_0502,B116904_806D654B0,0,1,2,2,2,1.0,0.0,4.0,0,439699.46,219849.73,0.0278,6106.94,data\ibm_graphs\IBM_NEG_0502.graphml
IBM_NEG_0503,B15040_80824C960,0,24,107,4,18,4.5,0.1938,8.9167,4,17119994.51,5858094.81,1.4861,237777.7,data\ibm_graphs\IBM_NEG_0503.graphml
IBM_NEG_0504,B21381_80DB175B0,1,1055,2164,8,2,0.25,0.0019,4.1024,1049,3500943492.87,679797968.71,30.0556,48624215.18,data\ibm_graphs\IBM_NEG_0504.graphml
IBM_NEG_0505,B11813_803160B00,0,16,58,6,12,2.0,0.2417,7.25,8,2452385.1,609322.78,0.8056,34060.9,data\ibm_graphs\IBM_NEG_0505.graphml
IBM_NEG_0506,B346957_8112F5DE0,1,962,2004,0,2,2.0,0.0022,4.1663,955,2674133572.79,1662786175.66,27.8333,37140744.07,data\ibm_graphs\IBM_NEG_0506.graphml
IBM_NEG_0507,B313023_80564F680,0,2,4,0,2,2.0,2.0,4.0,0,6155212.0,3077605.97,0.0556,85489.06,data\ibm_graphs\IBM_NEG_0507.graphml
IBM_NEG_0508,B219449_80C8896A0,0,17,56,2,8,4.0,0.2059,6.5882,5,3608115.44,784134.0,0.7778,50112.71,data\ibm_graphs\IBM_NEG_0508.graphml
IBM_NEG_0509,B146245_813D38AD0,0,6,12,6,2,0.3333,0.4,4.0,1,314509.81,112887.42,0.1667,4368.19,data\ibm_graphs\IBM_NEG_0509.graphml
IBM_NEG_0510,B117070_806F94360,0,1,2,2,2,1.0,0.0,4.0,0,5493417.52,2746708.76,0.0278,76297.47,data\ibm_graphs\IBM_NEG_0510.graphml
IBM_NEG_0511,B23833_8051622E0,0,11,45,6,2,0.3333,0.4091,8.1818,5,11885701.7,10103202.29,0.625,165079.19,data\ibm_graphs\IBM_NEG_0511.graphml
IBM_NEG_0512,B22575_80842C750,0,22,88,12,6,0.5,0.1905,8.0,5,18602008.02,8081173.81,1.2222,258361.22,data\ibm_graphs\IBM_NEG_0512.graphml
IBM_NEG_0513,B47337_812589B20,0,3,14,8,4,0.5,2.3333,9.3333,0,1840906.1,906602.64,0.1944,25568.14,data\ibm_graphs\IBM_NEG_0513.graphml
IBM_NEG_0514,B5627_8035AC890,0,3,14,8,2,0.25,2.3333,9.3333,0,1450726.86,481984.86,0.1944,20148.98,data\ibm_graphs\IBM_NEG_0514.graphml
IBM_NEG_0515,B122086_80843AC70,0,17,63,2,6,3.0,0.2316,7.4118,3,57541578.26,26263788.81,0.875,799188.59,data\ibm_graphs\IBM_NEG_0515.graphml
IBM_NEG_0516,B3242_804493F00,0,19,71,2,12,6.0,0.2076,7.4737,8,6903822.85,1096651.99,0.9861,95886.43,data\ibm_graphs\IBM_NEG_0516.graphml
IBM_NEG_0517,B17425_804000FC0,0,1,4,4,4,1.0,0.0,8.0,0,179.64,80.22,0.0556,2.49,data\ibm_graphs\IBM_NEG_0517.graphml
IBM_NEG_0518,B231744_80BF083B0,0,1,4,4,4,1.0,0.0,8.0,0,1471110.22,735303.43,0.0556,20432.09,data\ibm_graphs\IBM_NEG_0518.graphml
IBM_NEG_0519,B212_808B09100,0,1,2,2,2,1.0,0.0,4.0,0,40.14,20.07,0.0278,0.56,data\ibm_graphs\IBM_NEG_0519.graphml
IBM_NEG_0520,B16354_80EC382C0,0,9,45,12,2,0.1667,0.625,10.0,1,1272138.21,265261.58,0.625,17668.59,data\ibm_graphs\IBM_NEG_0520.graphml
IBM_NEG_0521,B15_803A88990,0,28,104,6,12,2.0,0.1376,7.4286,8,846642133.18,295474650.0,1.4444,11758918.52,data\ibm_graphs\IBM_NEG_0521.graphml
IBM_NEG_0522,B14804_806A84F20,1,9617,20049,6,4,0.6667,0.0002,4.1695,9596,12663734709.65,1615849280.83,278.4583,175885204.3,data\ibm_graphs\IBM_NEG_0522.graphml
IBM_NEG_0523,B21940_805A6FF60,0,1,4,4,4,1.0,0.0,8.0,0,33579.14,16779.18,0.0556,466.38,data\ibm_graphs\IBM_NEG_0523.graphml
IBM_NEG_0524,B11405_80149D030,0,45,166,10,12,1.2,0.0838,7.3778,21,86516401.55,23273136.53,2.3056,1201616.69,data\ibm_graphs\IBM_NEG_0524.graphml
IBM_NEG_0525,B225_813C59511,0,1,2,2,2,1.0,0.0,4.0,0,0.43,0.21,0.0278,0.01,data\ibm_graphs\IBM_NEG_0525.graphml
IBM_NEG_0526,B342073_80F83BAB0,0,1,2,2,2,1.0,0.0,4.0,0,1786.2,893.1,0.0278,24.81,data\ibm_graphs\IBM_NEG_0526.graphml
IBM_NEG_0527,B25981_802314680,0,29,119,6,16,2.6667,0.1466,8.2069,11,4069414.05,702152.28,1.6528,56519.64,data\ibm_graphs\IBM_NEG_0527.graphml
IBM_NEG_0528,B28237_80ADD9A00,0,729,1520,12,6,0.5,0.0029,4.1701,710,519930777.87,95121736.49,21.1111,7221260.8,data\ibm_graphs\IBM_NEG_0528.graphml
IBM_NEG_0529,B235319_80CD6CC80,0,1,2,2,2,1.0,0.0,4.0,0,1535680.04,767840.02,0.0278,21328.89,data\ibm_graphs\IBM_NEG_0529.graphml
IBM_NEG_0530,B4403_804189F10,1,9610,20021,6,2,0.3333,0.0002,4.1667,9596,12662404603.64,1615849280.83,278.0694,175866730.61,data\ibm_graphs\IBM_NEG_0530.graphml
IBM_NEG_0531,B220572_808648D60,0,1,4,4,4,1.0,0.0,8.0,0,91873.12,45929.4,0.0556,1276.02,data\ibm_graphs\IBM_NEG_0531.graphml
IBM_NEG_0532,B215897_80616FAE0,1,9603,20005,10,4,0.4,0.0002,4.1664,9590,12660766685.43,1615849280.83,277.8472,175843981.74,data\ibm_graphs\IBM_NEG_0532.graphml
IBM_NEG_0533,B210431_812C6F600,0,34,132,8,6,0.75,0.1176,7.7647,3,576584.81,56140.04,1.8333,8008.12,data\ibm_graphs\IBM_NEG_0533.graphml
IBM_NEG_0534,B1241_805A43EC0,0,1,2,2,2,1.0,0.0,4.0,0,8783.86,4391.93,0.0278,122.0,data\ibm_graphs\IBM_NEG_0534.graphml
IBM_NEG_0535,B33759_80C73F9D0,0,1,2,2,2,1.0,0.0,4.0,0,700510.52,350255.26,0.0278,9729.31,data\ibm_graphs\IBM_NEG_0535.graphml
IBM_NEG_0536,B16941_8088FE2F0,0,1,2,2,2,1.0,0.0,4.0,0,19.32,9.66,0.0278,0.27,data\ibm_graphs\IBM_NEG_0536.graphml
IBM_NEG_0537,B513_8003F6D20,0,16,65,8,4,0.5,0.2708,8.125,8,34834549.07,17155775.48,0.9028,483813.18,data\ibm_graphs\IBM_NEG_0537.graphml
IBM_NEG_0538,B343879_81019FCF0,0,1,2,2,2,1.0,0.0,4.0,0,18852.5,9426.25,0.0278,261.84,data\ibm_graphs\IBM_NEG_0538.graphml
IBM_NEG_0539,B22828_8096DF970,0,1,2,2,2,1.0,0.0,4.0,0,1393858.48,696929.24,0.0278,19359.15,data\ibm_graphs\IBM_NEG_0539.graphml
IBM_NEG_0540,B326798_80D0411C0,0,6,15,0,2,2.0,0.5,5.0,2,20965033.7,10159064.53,0.2083,291181.02,data\ibm_graphs\IBM_NEG_0540.graphml
IBM_NEG_0541,B11813_802C40A20,1,9619,20072,10,12,1.2,0.0002,4.1734,9597,12738225192.14,1615849280.83,278.7778,176919794.34,data\ibm_graphs\IBM_NEG_0541.graphml
IBM_NEG_0542,B115363_80E74B470,0,4,18,6,4,0.6667,1.5,9.0,1,259510.96,51455.31,0.25,3604.32,data\ibm_graphs\IBM_NEG_0542.graphml
IBM_NEG_0543,B315341_81471F4B0,0,1,2,2,2,1.0,0.0,4.0,0,22032.96,11016.48,0.0278,306.01,data\ibm_graphs\IBM_NEG_0543.graphml
IBM_NEG_0544,B21749_802F4CCD0,0,17,31,4,2,0.5,0.114,3.6471,2,638678.3,577781.68,0.4306,8870.53,data\ibm_graphs\IBM_NEG_0544.graphml
IBM_NEG_0545,B339719_80FB7FCC0,0,1,2,2,2,1.0,0.0,4.0,0,13.72,6.86,0.0278,0.19,data\ibm_graphs\IBM_NEG_0545.graphml
IBM_NEG_0546,B339585_80F36C3B0,0,1,2,2,2,1.0,0.0,4.0,0,1719.16,859.58,0.0278,23.88,data\ibm_graphs\IBM_NEG_0546.graphml
IBM_NEG_0547,B8771_80FECA400,1,14,58,12,4,0.3333,0.3187,8.2857,4,1660555.27,278227.44,0.8056,23063.27,data\ibm_graphs\IBM_NEG_0547.graphml
IBM_NEG_0548,B343701_810018FD0,0,12,37,0,2,2.0,0.2803,6.1667,5,23239026.07,6304154.55,0.5139,322764.25,data\ibm_graphs\IBM_NEG_0548.graphml
IBM_NEG_0549,B7478_803324150,1,9615,20078,6,4,0.6667,0.0002,4.1764,9594,12657289037.24,1615849280.83,278.8611,175795681.07,data\ibm_graphs\IBM_NEG_0549.graphml
IBM_NEG_0550,B45000_810A58B60,0,2,12,8,4,0.5,6.0,12.0,0,24661.92,9175.82,0.1667,342.53,data\ibm_graphs\IBM_NEG_0550.graphml
IBM_NEG_0551,B16163_804175100,0,16,76,12,10,0.8333,0.3167,9.5,2,3758858.76,862551.01,1.0556,52206.37,data\ibm_graphs\IBM_NEG_0551.graphml
