complaint_id,account_number,ifsc,account_holder_name,complaint_date,complaint_type,reported_amount,state,district,ground_truth_entity_id
C000845,509615173560,AXIS0006543,Ishan Mishra,2026-04-08,Payment Fraud,2500.0,Gujarat,Ahmedabad,ENT_000460
C000846,184965906196,PUNB0001357,Pooja Ghosh,2026-02-07,Identity Theft,200000.0,Maharashtra,Solapur,ENT_000684
C000847,680411980930,PUNB0001357,Gaurav Mehta,2026-06-13,Shopping Fraud,211197.34,Punjab,Amritsar,ENT_000461
C000848,545699699578,CNRB0004455,Tanvi Sharma,2026-06-04,Online Banking Fraud,319180.61,Haryana,Panipat,ENT_000226
C000849,968600167952,KKBK0007890,Vihaan Bhatia,2026-04-02,Shopping Fraud,432188.45,Maharashtra,Aurangabad,ENT_000472
C000850,518008488562,BARB0006789,Dr. Kavya Dutta,2026-07-11,Phishing,141821.29,Maharashtra,Pune,ENT_000321
C000851,600446723343,HDFC0005678,Tanvi Rao,2026-01-18,UPI Fraud,65322.25,Rajasthan,Ajmer,ENT_000517
C000852,166210246191,ICIC0004321,Alok Kapoor,2026-05-06,UPI Fraud,10000.0,Tamil Nadu,Coimbatore,ENT_000142
C000853,980891814797,UBIN0009900,Ajay Mehta,2026-05-28,Payment Fraud,43693.93,Haryana,Faridabad,ENT_000627
C000854,803686852877,ICIC0002468,Shreya Patil,2026-01-26,Online Banking Fraud,133630.24,Delhi,North Delhi,ENT_000136
C000855,331994091775,CNRB0008899,Anika Biswas,2026-01-13,UPI Fraud,89535.07,Haryana,Gurugram,ENT_000621
C000856,696695139934,IDIB0001122,Navya Dey,2026-06-20,UPI Fraud,391294.22,Karnataka,Hubballi-Dharwad,ENT_000045
C000857,458435204313,PUNB0005432,Swati Sen,2026-01-10,Identity Theft,2500.0,Andhra Pradesh,Visakhapatnam,ENT_000153
C000858,309720703079,SBIN0005678,Neha Kapoor,2026-08-19,Online Banking Fraud,30000.0,Delhi,West Delhi,ENT_000617
C000859,785729036205,UBIN0009900,Geeta Mishra,2026-06-09,Investment Fraud,500.0,Tamil Nadu,Tirunelveli,ENT_000487
C000860,409454714700,KKBK0007890,ajay dutta,2026-05-23,UPI Fraud,179713.98,Tamil Nadu,Coimbatore,ENT_000506
C000861,294622935239,AXIS0003456,Ramesh Dutta,2026-02-18,Investment Fraud,40000.0,Madhya Pradesh,Bhopal,ENT_000690
C000862,192755074844,CNRB0006677,Reyansh Reddy,2026-03-17,Identity Theft,30000.0,Punjab,Bathinda,ENT_000346
C000863,718103958517,HDFC0001234,Sneha Das,2026-03-11,Investment Fraud,469415.53,Kerala,Thrissur,ENT_000464
C000864,657928656291,ICIC0004321,Ishita Reddy,2026-05-19,Online Banking Fraud,2500.0,Telangana,Nizamabad,ENT_000580
C000865,218910883301,KKBK0007890,Deepak Kumar,2026-05-12,UPI Fraud,50000.0,West Bengal,Siliguri,ENT_000318
C000866,246488330909,PUNB0009876,Aarav R. Malhotra,2026-08-04,Shopping Fraud,2000.0,Karnataka,Kalaburagi,ENT_000686
C000867,428161668610,AXIS0006543,Ishan Bose,2026-02-19,Shopping Fraud,40000.0,Gujarat,Surat,ENT_000493
C000868,754981779142,KKBK0001928,Aditya Dubey,2026-04-08,Identity Theft,110580.97,Tamil Nadu,Chennai,ENT_000428
C000869,539425475482,UBIN0005566,Deepa Ahmed,2026-05-28,Identity Theft,50000.0,Gujarat,Surat,ENT_000046
C000870,446809914267,SBIN0005678,Reyansh Pandey,2026-03-05,Payment Fraud,360729.23,Andhra Pradesh,Visakhapatnam,ENT_000070
C000871,490009660086,SBIN0009101,Gaurav Biswas,2026-07-21,Online Banking Fraud,320598.85,Telangana,Warangal,ENT_000358
C000872,903856791884,AXIS0006543,Pooja Dey,2026-08-11,Shopping Fraud,7359.78,Haryana,Faridabad,ENT_000561
C000873,772055593219,CNRB0004455,Ishan Deshmukh,2026-05-08,UPI Fraud,50000.0,Uttar Pradesh,Ghaziabad,ENT_000126
C000874,196831611956,BARB0002345,Nikhil Gupta,2026-06-20,Phishing,500000.0,Delhi,Central Delhi,ENT_000003
C000875,275674087343,IDIB0005566,Rajesh Mishra,2026-04-12,Shopping Fraud,1000.0,Kerala,Thiruvananthapuram,ENT_000501
C000876,668956468715,BARB0003579,Deepak Sen,2026-06-01,Online Banking Fraud,2000.0,Bihar,Patna,ENT_000219
C000877,729444729179,PUNB0001357,Sanjay Yadav,2026-04-02,Online Banking Fraud,30000.0,Haryana,Faridabad,ENT_000473
C000878,912678183898,KKBK0007890,Rohit Paul,2026-05-26,Payment Fraud,482433.42,West Bengal,Howrah,ENT_000188
C000879,484270768628,AXIS0007890,Sunita Mehta,2026-04-10,Identity Theft,250000.0,Uttar Pradesh,Ghaziabad,ENT_000221
C000880,773945892375,ICIC0008765,Krishna Dubey,2026-07-31,Shopping Fraud,25000.0,Delhi,East Delhi,ENT_000291
C000881,189540907419,BARB0003579,Arjun Patel,2026-08-04,Shopping Fraud,144034.1,Punjab,Ludhiana,ENT_000651
C000882,877693993558,BARB0003579,Aayan Mukherjee,2026-06-20,Identity Theft,1500.0,Gujarat,Jamnagar,ENT_000050
C000883,499323100384,SBIN0009101,Kavya Gaikwad,2026-05-02,Phishing,250000.0,Haryana,Faridabad,ENT_000432
C000884,354645447539,IDIB0005566,Ramesh Mishra,2026-05-09,UPI Fraud,250000.0,Karnataka,Kalaburagi,ENT_000604
C000885,538280978812,SBIN0005678,Preeti Yadav,2026-02-22,Payment Fraud,11833.79,West Bengal,Hooghly,ENT_000509
C000886,910664407007,KKBK0001928,Sara Patil,2026-08-05,Payment Fraud,480299.1,Bihar,Patna,ENT_000146
C000887,397295152191,AXIS0007890,Ashok Verma,2026-06-19,Investment Fraud,168612.26,Telangana,Khammam,ENT_000147
C000888,402514631089,AXIS0007890,Vikram Kulkarni,2026-02-11,Online Banking Fraud,25000.0,Bihar,Gaya,ENT_000683
C000889,154785667210,CNRB0004455,Advaith Reddy,2026-02-19,Shopping Fraud,200000.0,Gujarat,Surat,ENT_000029
C000890,448348407515,ICIC0008765,Sanjay Joshi,2026-02-01,Phishing,149757.14,Rajasthan,Bikaner,ENT_000498
C000891,165965001880,AXIS0003456,Rohit Banerjee,2026-06-25,Phishing,66769.53,Madhya Pradesh,Gwalior,ENT_000302
C000892,454716422315,SBIN0001234,Aadhya Das,2026-04-10,Online Banking Fraud,398518.41,Madhya Pradesh,Ujjain,ENT_000311
C000893,654412972034,BARB0003579,Aadhya Gupta,2026-01-12,Online Banking Fraud,80984.01,Maharashtra,Pune,ENT_000384
C000894,916531906281,SBIN0009101,Ajay Ahmed,2026-07-21,Identity Theft,200000.0,Uttar Pradesh,Ghaziabad,ENT_000313
C000895,992962570107,BARB0002345,Anika Mehta,2026-04-03,Payment Fraud,59605.95,West Bengal,Howrah,ENT_000381
C000896,675939282671,HDFC0005678,Banerjee Riya,2026-03-12,Shopping Fraud,100000.0,Telangana,Khammam,ENT_000647
C000897,374661490981,ICIC0004321,Aditya Choudhury,2026-04-25,UPI Fraud,10000.0,Madhya Pradesh,Gwalior,ENT_000157
C000898,312532935220,ICIC0008765,Rohit Yadav,2026-08-16,Phishing,10000.0,Rajasthan,Jodhpur,ENT_000536
C000899,903526763113,KKBK0007890,Krishna Gaikwad,2026-03-16,Payment Fraud,150000.0,Madhya Pradesh,Gwalior,ENT_000042
C000900,918566393823,UBIN0009900,Ananya Khan,2026-06-05,Phishing,192638.99,Andhra Pradesh,Tirupati,ENT_000297
C000901,533885200293,ICIC0002468,Aarav Biswas,2026-04-24,Identity Theft,447117.98,Uttar Pradesh,Prayagraj,ENT_000586
C000902,625619734196,SBIN0001234,A. Roy,2026-08-01,Payment Fraud,465812.03,Delhi,New Delhi,ENT_000144
C000903,360924151492,UBIN0005566,Suresh Mukherjee,2026-04-24,Shopping Fraud,25000.0,Delhi,Central Delhi,ENT_000124
C000904,174866852259,UBIN0005566,Sunita Choudhury,2026-07-19,Shopping Fraud,78127.57,Delhi,North Delhi,ENT_000113
C000905,467863780045,IDIB0003344,Ritvik Rao,2026-04-01,Identity Theft,250000.0,Tamil Nadu,Tiruchirappalli,ENT_000419
C000906,933785291760,PUNB0001357,Tanvi Yadav,2026-02-07,Shopping Fraud,61533.94,Rajasthan,Udaipur,ENT_000497
C000907,309720703079,SBIN0005678,Neha Kapoor,2026-01-21,Payment Fraud,122734.23,Uttar Pradesh,Meerut,ENT_000617
C000908,973910680258,CNRB0006677,Saanvi Saxena,2026-04-06,Identity Theft,322520.17,Delhi,East Delhi,ENT_000122
C000909,859707157168,CNRB0006677,ananya gaikwad,2026-02-11,Investment Fraud,142825.48,Maharashtra,Solapur,ENT_000092
C000910,743158526982,AXIS0007890,S Bhatia,2026-06-01,UPI Fraud,77310.85,Tamil Nadu,Tirunelveli,ENT_000027
C000911,889191331391,HDFC0001234,Diya Roy,2026-07-21,Shopping Fraud,379242.65,Karnataka,Mangaluru,ENT_000161
C000912,850001111711,BARB0006789,Aryan Rao,2026-06-10,Shopping Fraud,174252.86,Kerala,Thiruvananthapuram,ENT_000512
C000913,221720126831,PUNB0009876,Pankaj Nair,2026-05-11,UPI Fraud,134310.51,Gujarat,Bhavnagar,ENT_000034
C000914,775610487239,KKBK0001928,Atharv Shinde,2026-07-27,Phishing,426814.27,Madhya Pradesh,Ujjain,ENT_000485
C000915,290920069592,CNRB0006677,Deepak Patel,2026-02-23,Online Banking Fraud,2000.0,Madhya Pradesh,Bhopal,ENT_000467
C000916,395585753511,BARB0002345,Sai Menon,2026-05-13,Shopping Fraud,1000.0,Delhi,North Delhi,ENT_000218
C000917,981276450865,IDIB0001122,Sweta Chatterjee,2026-07-09,Online Banking Fraud,185198.53,West Bengal,Darjeeling,ENT_000619
C000918,587228760932,UBIN0005566,Myra Shinde,2026-01-16,Shopping Fraud,111532.92,Karnataka,Bengaluru Urban,ENT_000121
C000919,413713286789,UBIN0007788,Shaurya Agarwal,2026-07-22,Investment Fraud,250000.0,Madhya Pradesh,Gwalior,ENT_000542
C000920,674066241127,ICIC0008765,Kunal Roy,2026-07-16,Phishing,500.0,Uttar Pradesh,Agra,ENT_000606
C000921,892975625286,BARB0006789,Swati Reddy,2026-02-18,Online Banking Fraud,124757.13,Rajasthan,Kota,ENT_000526
C000922,426029368922,PUNB0005432,Alok Menon,2026-03-10,Shopping Fraud,250000.0,Telangana,Rangareddy,ENT_000280
C000923,893774408754,CNRB0006677,Varun Ali,2026-03-24,Investment Fraud,500.0,Kerala,Kollam,ENT_000133
C000924,878881260835,SBIN0009101,Roshni Gaikwad,2026-01-27,Phishing,42613.48,Rajasthan,Jaipur,ENT_000469
C000925,586655303096,PUNB0001357,Dr. Neha Shah,2026-06-08,Shopping Fraud,180684.03,Madhya Pradesh,Ujjain,ENT_000674
C000926,933785291760,PUNB0001357,Tanvi Yadav,2026-02-10,Identity Theft,372489.93,Haryana,Panipat,ENT_000497
C000927,598737437558,HDFC0005678,Sanjay Saxena,2026-07-25,Payment Fraud,494707.11,Delhi,Central Delhi,ENT_000131
C000928,450525458521,HDFC0004321,Gaurav Choudhury,2026-02-21,UPI Fraud,49827.42,Punjab,Ludhiana,ENT_000518
C000929,471037316428,UBIN0005566,Siddharth Paul,2026-02-10,Identity Theft,396025.34,Telangana,Warangal,ENT_000148
C000930,506568138339,SBIN0009101,Varun Tripathi,2026-02-18,Investment Fraud,361158.03,Telangana,Warangal,ENT_000167
C000931,619349682898,CNRB0004455,Aayan Dey,2026-07-19,Investment Fraud,460493.24,Tamil Nadu,Madurai,ENT_000531
C000932,786309570762,AXIS0006543,Krishna Joshi,2026-04-28,Payment Fraud,241244.1,Gujarat,Jamnagar,ENT_000427
C000933,157616543512,AXIS0003456,Varun Bhatia,2026-07-26,Identity Theft,229456.0,Karnataka,Mysuru,ENT_000416
C000934,446694606719,ICIC0004321,Diya Patil,2026-06-26,Payment Fraud,1500.0,Kerala,Thrissur,ENT_000502
C000935,740170695850,KKBK0007890,Saanvi Pawar,2026-05-27,Identity Theft,30000.0,Haryana,Ambala,ENT_000525
C000936,456826178928,UBIN0005566,Amit Roy,2026-02-15,Investment Fraud,497783.1,Gujarat,Ahmedabad,ENT_000451
C000937,149263855056,BARB0003579,Manish Bhatia,2026-03-02,Identity Theft,15000.0,Madhya Pradesh,Indore,ENT_000434
C000938,518352484747,AXIS0003456,Roshni Kulkarni,2026-03-21,Shopping Fraud,2000.0,Madhya Pradesh,Ujjain,ENT_000652
C000939,655710136742,AXIS0006543,Roshni Sen,2026-03-17,Shopping Fraud,30000.0,West Bengal,South 24 Parganas,ENT_000511
C000940,829326155336,AXIS0007890,Aditya Ghosh,2026-04-26,Investment Fraud,21686.75,Rajasthan,Jaipur,ENT_000599
C000941,434343034522,ICIC0004321,Manish Kulkarni,2026-01-17,Phishing,6673.93,Gujarat,Ahmedabad,ENT_000271
C000942,396703133413,AXIS0006543,Nikhil Patil,2026-03-18,Phishing,101278.43,West Bengal,Darjeeling,ENT_000348
C000943,360788634696,AXIS0006543,Rahul Biswas,2026-03-12,Identity Theft,7500.0,Telangana,Karimnagar,ENT_000405
C000944,459422681391,IDIB0005566,aayan mukherjee,2026-02-21,Phishing,417002.35,Punjab,Patiala,ENT_000021
C000945,667528742820,ICIC0004321,Sweta Mehta,2026-04-16,Shopping Fraud,413164.41,Punjab,Jalandhar,ENT_000532
C000946,343157964776,ICIC0008765,Kabir Kulkarni,2026-07-10,Online Banking Fraud,30000.0,Gujarat,Rajkot,ENT_000573
C000947,338541452006,IDIB0001122,Aayan Rao,2026-05-13,Online Banking Fraud,323227.7,Maharashtra,Aurangabad,ENT_000603
C000948,191418649552,IDIB0001122,Diya Sen,2026-01-10,Identity Theft,40000.0,Karnataka,Belagavi,ENT_000413
C000949,484312829345,KKBK0001928,Rohit Dutta,2026-04-28,Phishing,15000.0,Karnataka,Bengaluru Urban,ENT_000539
C000950,722478488545,ICIC0004321,Meera Menon,2026-02-09,Phishing,335198.01,Telangana,Nizamabad,ENT_000694
C000951,656602334572,AXIS0003456,Sanjay Pandey,2026-01-02,Payment Fraud,220229.4,Gujarat,Bhavnagar,ENT_000379
C000952,504776119396,PUNB0009876,Diya Ahmed,2026-05-18,Payment Fraud,1500.0,Andhra Pradesh,Tirupati,ENT_000080
C000953,845638847947,IDIB0003344,Deepak Gupta,2026-03-31,Shopping Fraud,302985.23,Uttar Pradesh,Kanpur,ENT_000457
C000954,579255341440,BARB0003579,Ashok Patel,2026-06-17,Investment Fraud,130083.42,Madhya Pradesh,Bhopal,ENT_000220
C000955,133774683071,SBIN0009101,Sai Tripathi,2026-05-17,UPI Fraud,2000.0,West Bengal,Kolkata,ENT_000488
C000956,591979363867,CNRB0006677,Diya Biswas,2026-02-26,UPI Fraud,389379.87,Telangana,Karimnagar,ENT_000134
C000957,921315799665,SBIN0009101,pankaj shah,2026-06-03,UPI Fraud,157048.46,Gujarat,Ahmedabad,ENT_000258
C000958,287410804707,KKBK0001928,P Nair,2026-06-17,Investment Fraud,202843.25,Maharashtra,Thane,ENT_000019
C000959,634321479802,KKBK0007890,Myra Malhotra,2026-04-05,Phishing,2500.0,Karnataka,Hubballi-Dharwad,ENT_000064
C000960,494702875840,ICIC0004321,Priya Saxena,2026-04-09,Online Banking Fraud,1000.0,Gujarat,Vadodara,ENT_000095
C000961,225689924079,CNRB0006677,Pranav Biswas,2026-03-04,UPI Fraud,58435.3,Delhi,New Delhi,ENT_000084
C000962,106937867936,CNRB0006677,Shaurya Verma,2026-02-27,Payment Fraud,227652.12,Telangana,Rangareddy,ENT_000422
C000963,427385361962,CNRB0004455,Ritvik Deshmukh,2026-02-14,Identity Theft,2000.0,Rajasthan,Udaipur,ENT_000612
C000964,363473920508,UBIN0009900,Pranav Pandey,2026-07-19,UPI Fraud,1500.0,Telangana,Warangal,ENT_000436
C000965,465087448782,IDIB0001122,Dhruv Dubey,2026-02-03,Investment Fraud,449998.66,Punjab,Bathinda,ENT_000089
C000966,247869765890,CNRB0004455,Sanjay Menon,2026-04-07,Phishing,147611.37,Punjab,Amritsar,ENT_000151
C000967,963972176017,UBIN0007788,Pranav Kapoor,2026-07-20,Phishing,121670.7,Tamil Nadu,Salem,ENT_000101
C000968,321153020865,HDFC0001234,Kabir Kumar,2026-07-06,Online Banking Fraud,470248.45,Maharashtra,Pune,ENT_000466
C000969,270091008492,IDIB0001122,Ishan Menon,2026-05-25,Identity Theft,73526.43,West Bengal,Darjeeling,ENT_000370
C000970,718510071124,CNRB0004455,Reyansh Tiwari,2026-04-19,Phishing,30000.0,Rajasthan,Ajmer,ENT_000274
C000971,721715610769,IDIB0001122,Anil Srivastava,2026-05-29,Phishing,6942.38,Karnataka,Belagavi,ENT_000372
C000972,989699029003,BARB0002345,Vikram Patel,2026-02-24,Shopping Fraud,242487.93,Delhi,East Delhi,ENT_000198
C000973,352644409339,ICIC0008765,Sunil Agarwal,2026-07-04,Phishing,250000.0,Punjab,Patiala,ENT_000597
C000974,445491629910,AXIS0007890,Ananya Khan,2026-02-12,Shopping Fraud,40000.0,Haryana,Gurugram,ENT_000529
C000975,713516207200,PUNB0001357,Advaith Sen,2026-06-15,Shopping Fraud,373571.97,Madhya Pradesh,Jabalpur,ENT_000336
C000976,736422102747,ICIC0002468,Arjun Shah,2026-04-16,Identity Theft,229499.79,Haryana,Karnal,ENT_000108
C000977,536766840508,BARB0003579,Shaurya Jain,2026-07-19,Phishing,486573.3,Kerala,Kochi,ENT_000254
C000978,168300472052,HDFC0004321,Swati Sharma,2026-04-20,Phishing,491105.28,Bihar,Gaya,ENT_000065
C000979,830136378095,KKBK0007890,Kavya Kapoor,2026-03-03,Payment Fraud,187844.01,Telangana,Karimnagar,ENT_000533
C000980,413180153817,AXIS0003456,Kunal Jain,2026-07-06,Identity Theft,473653.31,Maharashtra,Aurangabad,ENT_000387
C000981,509615173560,AXIS0006543,Ishan R Mishra,2026-03-02,Shopping Fraud,291006.11,Tamil Nadu,Salem,ENT_000460
C000982,625619734196,SBIN0001234,Anita Roy,2026-07-26,Online Banking Fraud,5000.0,Kerala,Kochi,ENT_000144
C000983,762802209928,UBIN0007788,Navya Kulkarni,2026-08-19,Payment Fraud,921.24,Maharashtra,Nagpur,ENT_000689
C000984,736591038802,SBIN0009101,Sai Ali,2026-02-08,Shopping Fraud,2500.0,Haryana,Panipat,ENT_000587
C000985,634321479802,KKBK0007890,Myra Malhotra,2026-03-27,UPI Fraud,15000.0,Uttar Pradesh,Ghaziabad,ENT_000064
C000986,675953876146,CNRB0008899,Sunil Sharma,2026-07-15,Phishing,485327.35,Maharashtra,Mumbai,ENT_000251
C000987,786309570762,AXIS0006543,Krishna Joshi,2026-02-03,Investment Fraud,75000.0,Andhra Pradesh,Tirupati,ENT_000427
C000988,402514631089,AXIS0007890,Vikram Kulkarni,2026-08-16,Payment Fraud,318248.34,Delhi,North Delhi,ENT_000683
C000989,610344572728,CNRB0008899,Vikram Tripathi,2026-01-12,Identity Theft,294611.15,Karnataka,Mangaluru,ENT_000292
C000990,338741697466,IDIB0005566,Ira Jain,2026-06-21,UPI Fraud,5000.0,West Bengal,Kolkata,ENT_000307
C000991,576923056688,SBIN0001234,Sunil Kumar,2026-02-04,Identity Theft,439003.97,Tamil Nadu,Madurai,ENT_000359
C000992,947295030873,IDIB0003344,Alok Jain,2026-07-07,Online Banking Fraud,30000.0,Maharashtra,Aurangabad,ENT_000240
C000993,865873132760,AXIS0007890,Kunal Reddy,2026-02-10,Investment Fraud,22431.09,Rajasthan,Bikaner,ENT_000610
C000994,871677274007,IDIB0005566,Kavya Patel,2026-06-03,Identity Theft,75000.0,Tamil Nadu,Tiruchirappalli,ENT_000395
C000995,834657443459,CNRB0006677,Kavya Mukherjee,2026-01-11,Phishing,75215.22,Tamil Nadu,Salem,ENT_000547
C000996,642318677697,HDFC0005678,Krishna Nair,2026-03-25,Investment Fraud,31210.37,Punjab,Patiala,ENT_000682
C000997,119275187833,SBIN0001234,Ishita Yadav,2026-02-23,Payment Fraud,399867.9,Rajasthan,Jaipur,ENT_000643
C000998,916557269948,KKBK0001928,Pari B Banerjee,2026-06-30,Phishing,75000.0,Punjab,Patiala,ENT_000187
C000999,318212526070,HDFC0005678,Shri Vihaan Gupta,2026-01-03,Investment Fraud,459004.38,Rajasthan,Jodhpur,ENT_000125
C001000,698513567016,PUNB0005432,Aadhya Srivastava,2026-03-07,Online Banking Fraud,139005.1,Madhya Pradesh,Gwalior,ENT_000438
